author,channel_url,title,webpage_url,view_count,like_count,dislike_count,average_rating,duration,upload_date,tags,categories,description,thumbnail,best_format,filesize_bytes
Intune Training,http://www.youtube.com/channel/UCfmMlhX5TW8cicxHw6ExYVA,S01E21 - Creating Dynamic Device Groups in Microsoft Intune - (I.T),https://www.youtube.com/watch?v=euR8JdOYjA0,7441,89,0,5.0,1304,20191126,"['Microsoft', 'Intune', 'Training', 'Azure', 'AAD', 'MEM', 'MSIntune', 'Microsoft Endpoint Management', 'MEMIntune', 'Dynamic Groups', 'Device Groups']",['People & Blogs'],"In this episode, Steve and Adam discuss how to create Dynamic Device Groups in Microsoft Intune.

00:00 - Intro
02:09 - Dynamic membership rules for groups in Azure Active Directory
             https://docs.microsoft.com/azure/active-directory/users-groups-roles/groups-dynamic-membership
05:38 - Creating Dynamic Device groups
06:23 - Dynamic membership rules
12:08 - Rules for devices
             https://docs.microsoft.com/en-us/azure/active-directory/users-groups-roles/groups-dynamic-membership#rules-for-devices
13:26 - Autopilot profile assignment using Intune
             https://techcommunity.microsoft.com/t5/windows-blog-archive/autopilot-profile-assignment-using-intune/ba-p/706366
14:16 - Updating documentation and providing feedback
17:24 - Dynamic groups discussion
20:44 - Wrapping up

Visit our websites and social media for more or to get in touch with us

Steve Hosking - Microsoft EM+S MVP
https://www.twitter.com/OnPremCloudGuy
http://steven.hosking.com.au/
https://mvp.microsoft.com/en-us/PublicProfile/5002537?fullName=Steven%20Hosking
https://github.com/onpremcloudguy

Adam Gross - Microsoft EM MVP
https://www.twitter.com/AdamGrossTX
https://www.asquaredozen.com
https://github.com/AdamGrossTX
https://mvp.microsoft.com/en-us/PublicProfile/5003519?fullName=Adam%20Gross

Ben Reader
https://twitter.com/powers_hell
https://www.powers-hell.com/
https://github.com/tabs-not-spaces",https://i.ytimg.com/vi_webp/euR8JdOYjA0/maxresdefault.webp,18 - 576x360 (360p),44804183
Intune Training,http://www.youtube.com/channel/UCfmMlhX5TW8cicxHw6ExYVA,S01E20 - Using Windows Hello for Business to Access On-Premises Resources - (I.T),https://www.youtube.com/watch?v=GfYOyFMc8vA,17467,147,3,4.9200001,6636,20191119,"['Microsoft', 'Intune', 'Training', 'Azure', 'AAD', 'MEM', 'MSIntune', 'Microsoft Endpoint Management', 'MEMIntune', 'Windows Hello for Business', 'WHfB', 'Hybrid Key Trust', 'Key Trust', 'On-Premises', 'On-Prem']",['People & Blogs'],"In this episode, Steve and Adam struggle to get Windows Hello for Business working using the Hybrid Key trust. Hybrid Key Trust will allow you to access on-premises resources using Windows Hello for Business credentials.

00:00 - Intro
02:58 - Part 1
07:35 - Azure AD join accessing on-premises resources 
12:26 - Setting up Windows Hello for Business with Intune
             https://microscott.azurewebsites.net/2017/12/16/setting-up-windows-hello-for-business-with-intune/
             https://twitter.com/scottduf
15:00 - Configure Azure AD Connection
16:59 - Set extra permissions for Azure AD Connect Service Account
18:51 - Configure a new KDC Certificate Template
25:37 - Certificate CRL
35:06 - dsregcmd /status
39:03 - Updating DC certificate
43:00 - Ldp
50:46 - Using Setupconfig.ini to Manage Feature Updates in the Enterprise
             https://www.asquaredozen.com/2019/08/25/windows-10-feature-updates-using-setupconfig-ini-to-manage-feature-updates-in-the-enterprise/
1:15:56 - Part 2
1:19:45 - Configure Azure AD Connection
1:20:19 - Configure Windows Hello client settings
1:21:34 - Configure a new KDC Certificate Template
1:25:42 - Create trusted certificate profiles
                https://docs.microsoft.com/mem/intune/protect/certificates-configure#create-trusted-certificate-profiles
1:28:03 - CRL Distribution Point
1:43:53 - Windows Hello for Business documentation
                 https://docs.microsoft.com/windows/security/identity-protection/hello-for-business/hello-identity-verification
1:44:51 - Configure Hybrid Windows Hello for Business: Public Key Infrastructure
                 https://docs.microsoft.com/windows/security/identity-protection/hello-for-business/hello-hybrid-cert-whfb-settings-pki
1:45:21 - Configure Azure AD joined devices for On-premises Single-Sign On using Windows Hello for Business
                 https://docs.microsoft.com/windows/security/identity-protection/hello-for-business/hello-hybrid-aadj-sso-base
1:47:50 - Hybrid Windows Hello for Business Provisioning
                 https://docs.microsoft.com/windows/security/identity-protection/hello-for-business/hello-hybrid-key-whfb-provision#provisioning
1:49:30 - Success

We started using this guide but the content was missing some bits.
https://microscott.azurewebsites.net/2017/12/16/setting-up-windows-hello-for-business-with-intune/

We then switched to Microsoft's docs for it.
https://docs.microsoft.com/en-us/windows/security/identity-protection/hello-for-business/hello-hybrid-aadj-sso

Here's the starting point for WHfB.
https://docs.microsoft.com/en-us/windows/security/identity-protection/hello-for-business/hello-identity-verification

Visit our websites and social media for more or to get in touch with us

Steve Hosking - Microsoft EM+S MVP
https://www.twitter.com/OnPremCloudGuy
http://steven.hosking.com.au/
https://mvp.microsoft.com/en-us/PublicProfile/5002537?fullName=Steven%20Hosking
https://github.com/onpremcloudguy

Adam Gross - Microsoft EM MVP
https://www.twitter.com/AdamGrossTX
https://www.asquaredozen.com
https://github.com/AdamGrossTX
https://mvp.microsoft.com/en-us/PublicProfile/5003519?fullName=Adam%20Gross

Ben Reader
https://twitter.com/powers_hell
https://www.powers-hell.com/
https://github.com/tabs-not-spaces",https://i.ytimg.com/vi_webp/GfYOyFMc8vA/maxresdefault.webp,18 - 640x360 (360p),250010176
Intune Training,http://www.youtube.com/channel/UCfmMlhX5TW8cicxHw6ExYVA,S01E19 - Microsoft Endpoint Manager Interview with Dune Desormeaux at MMSJazz - (I.T),https://www.youtube.com/watch?v=W5lOzV77bHI,5555,53,0,5.0,2341,20191113,"['Microsoft', 'Intune', 'Training', 'Azure', 'AAD', 'MEM', 'MSIntune', 'Microsoft Endpoint Management', 'MEMIntune', 'MMSJazz', 'MVPBuzz', 'Ignite', 'Ignite2019']",['People & Blogs'],"Steve and Adam have a chat with Dune Desormeaux, Program Manager for Microsoft Endpoint Configuration Manager, at MMSJazz. Sorry, no demos, just a chat with Dune about how the new Microsoft Endpoint Manager changes will impact the future of Intune and ConfigMgr.

00:00 - Intro
00:51 - Dune Desormeaux's introduction
02:29 - Re-branding to Microsoft Endpoint Manager
04:15 - What the brand means
08:41 - Workloads explained
13:48 - Web portal discussion
20:48 - Delivery Optimization and Microsoft Connected Cache
31:48 - Servers in the web portal
33:19 - Azure Arc
34:37 - New name and abbreviation
36:28 - Wrapping up

TK01 - Microsoft 365: The World’s Productivity Cloud - Start at 41:00
https://myignite.techcommunity.microsoft.com/sessions/81152?source=sessions

BRK2082 - What's new in Microsoft Endpoint Manager, including Microsoft Intune and Configuration Manager (Part 1 of 2)
https://myignite.techcommunity.microsoft.com/sessions/81685?source=sessions

BRK3220 - What's new in Microsoft Endpoint Manager, including Microsoft Intune and Configuration Manager (Part 2 of 2)
https://myignite.techcommunity.microsoft.com/sessions/83532

BRK008 - Modern management: How/why you do it now
https://myignite.techcommunity.microsoft.com/sessions/81268?source=sessions

DEP40 - Supercharge PC and mobile device management: Attach Configuration Manager to Microsoft Intune and the Microsoft 365 cloud
https://myignite.techcommunity.microsoft.com/sessions/81674?source=sessions

Visit our websites and social media for more or to get in touch with us

Steve Hosking - Microsoft EM+S MVP
https://www.twitter.com/OnPremCloudGuy
http://steven.hosking.com.au/
https://mvp.microsoft.com/en-us/PublicProfile/5002537?fullName=Steven%20Hosking
https://github.com/onpremcloudguy

Adam Gross - Microsoft EM MVP
https://www.twitter.com/AdamGrossTX
https://www.asquaredozen.com
https://github.com/AdamGrossTX
https://mvp.microsoft.com/en-us/PublicProfile/5003519?fullName=Adam%20Gross

Ben Reader
https://twitter.com/powers_hell
https://www.powers-hell.com/
https://github.com/tabs-not-spaces",https://i.ytimg.com/vi/W5lOzV77bHI/maxresdefault.jpg,18 - 640x360 (360p),121461061
Intune Training,http://www.youtube.com/channel/UCfmMlhX5TW8cicxHw6ExYVA,S01E18 - Intune PowerShell Scripts - Re-Running Failed Scripts - (I.T),https://www.youtube.com/watch?v=LLgVGLSrH28,5153,36,1,4.891892,976,20191105,"['Azure', 'MEMIntune', 'Training', 'Microsoft Endpoint Management', 'Intune', 'Debug', 'MEM', 'AAD', 'Microsoft', 'MSIntune', 'PowerShell']",['People & Blogs'],"In this episode, Ben Reader joins Adam to discuss more advanced PowerShell scripting within Microsoft Intune.  (Sorry again for the choppy audio. We just can't win!)

00:00 - Intro
00:54 - S01E17 - Intune PowerShell Scripts - Debugging and Troubleshooting
             https://youtu.be/EpDV_K8TZm4
01:20 - Options for re-running PowerShell Scripts
01:46 - Clearing the policy
02:09 - Understanding the PowerShell Script name
03:12 - Registry location of Intune's policies
07:17 - Sidecar explained
10:01 - Policy discussion
14:40 - How to force Intune configuration scripts to re-run
             https://powers-hell.com/2018/04/16/how-to-force-intune-configuration-scripts-to-re-run/
15:48 - Wrapping up

Visit our websites and social media for more or to get in touch with us

Steve Hosking - Microsoft EM+S MVP
https://www.twitter.com/OnPremCloudGuy
http://steven.hosking.com.au/
https://mvp.microsoft.com/en-us/PublicProfile/5002537?fullName=Steven%20Hosking
https://github.com/onpremcloudguy

Adam Gross
https://www.twitter.com/AdamGrossTX
https://www.asquaredozen.com
https://mvp.microsoft.com/en-us/PublicProfile/5003519?fullName=Adam%20Gross
https://github.com/AdamGrossTX

Ben Reader
https://twitter.com/powers_hell
https://www.powers-hell.com/
https://github.com/tabs-not-spaces Visit our websites and social media for more or to get in touch with us",https://i.ytimg.com/vi_webp/LLgVGLSrH28/maxresdefault.webp,18 - 640x348 (360p),40244822
Intune Training,http://www.youtube.com/channel/UCfmMlhX5TW8cicxHw6ExYVA,S01E17 - Intune PowerShell Scripts - Debugging and Troubleshooting - (I.T),https://www.youtube.com/watch?v=EpDV_K8TZm4,8410,73,0,5.0,2759,20191029,"['AAD', 'powershell', 'Azure', 'Microsoft Endpoint Management', 'MSIntune', 'transcript', 'MEMIntune', 'Training', 'debugging', 'Microsoft', 'MEM', 'Intune', 'logging', 'troubleshooting']",['People & Blogs'],"00:00 - Intro
00:32 - Ben Reader's introduction
01:42 - S01E12 - How to Deploy PowerShell Scripts using Microsoft Intune
             https://youtu.be/ls99C2OLbjk
02:29 - Why you should be logging in your code
18:01 - Basic PowerShell Script logging
42:16 - Wrapping up

Visit our websites and social media for more or to get in touch with us

Steve Hosking - Microsoft EM+S MVP
https://www.twitter.com/OnPremCloudGuy
http://steven.hosking.com.au/
https://mvp.microsoft.com/en-us/PublicProfile/5002537?fullName=Steven%20Hosking
https://github.com/onpremcloudguy

Adam Gross
https://www.twitter.com/AdamGrossTX
https://www.asquaredozen.com
https://mvp.microsoft.com/en-us/PublicProfile/5003519?fullName=Adam%20Gross
https://github.com/AdamGrossTX

Ben Reader
https://twitter.com/powers_hell
https://www.powers-hell.com/
https://github.com/tabs-not-spaces Visit our websites and social media for more or to get in touch with us",https://i.ytimg.com/vi_webp/EpDV_K8TZm4/maxresdefault.webp,18 - 640x360 (360p),113538440
Intune Training,http://www.youtube.com/channel/UCfmMlhX5TW8cicxHw6ExYVA,S01E16 - How to Enroll Android Devices into Microsoft Intune - (I.T),https://www.youtube.com/watch?v=D_GvmxnA0kM,21166,137,33,4.2235293,1554,20191021,"['Mobile', 'AAD', 'Enrollment', 'Mobile Device Management', 'Azure', 'Microsoft Endpoint Management', 'Intune', 'Training', 'Android', 'MEMIntune', 'Device', 'MSIntune', 'Enroll', 'Management', 'Microsoft', 'MEM', 'MDM']",['People & Blogs'],"The audio was bad in this one. Sorry. Check out our new video on Androids here:
https://www.youtube.com/watch?v=tQ4qt-4CGRY

00:00 - Intro
01:40 - MDM discussion
03:12 - Enroll Android devices
             https://docs.microsoft.com/en-us/mem/intune/enrollment/android-enroll
04:46 - Set up Intune enrollment of Android Enterprise fully managed devices
             https://docs.microsoft.com/en-us/mem/intune/enrollment/android-enroll
07:57 - Android demo
16:04 - Available device actions
             https://docs.microsoft.com/en-us/mem/intune/remote-actions/device-management#available-device-actions
23:43 - Wrapping up

Visit our websites and social media for more or to get in touch with us

Steve Hosking - Microsoft EM+S MVP
https://www.twitter.com/OnPremCloudGuy
http://steven.hosking.com.au/
https://mvp.microsoft.com/en-us/PublicProfile/5002537?fullName=Steven%20Hosking
https://github.com/onpremcloudguy

Adam Gross
https://www.twitter.com/AdamGrossTX
https://www.asquaredozen.com
https://mvp.microsoft.com/en-us/PublicProfile/5003519?fullName=Adam%20Gross
https://github.com/AdamGrossTX

Ben Reader
https://twitter.com/powers_hell
https://www.powers-hell.com/
https://github.com/tabs-not-spaces Visit our websites and social media for more or to get in touch with us",https://i.ytimg.com/vi_webp/D_GvmxnA0kM/maxresdefault.webp,18 - 640x360 (360p),50247338
Intune Training,http://www.youtube.com/channel/UCfmMlhX5TW8cicxHw6ExYVA,S01E15 - How to Enroll Apple iOS Devices into Microsoft Intune - (I.T),https://www.youtube.com/watch?v=H55vcG_tzYc,32123,138,33,4.2280703,1201,20191014,"['Device Enrollment Program', 'Microsoft', 'AAD', 'Mobile Device Management', 'MSIntune', 'iPhone', 'iOS', 'Apple', 'MDM', 'MEM', 'Training', 'DEP', 'Intune', 'MEMIntune', 'Microsoft Endpoint Management', 'Itunes', 'Azure']",['People & Blogs'],"00:00 - Intro
00:36 - S01E09 - Configuring Apple Push Notification Certificates in Microsoft Intune
             https://youtu.be/EVbPb9Mu9Og
01:24 - Get an Apple Automated Device Enrollment token
              https://docs.microsoft.com/mem/intune/enrollment/device-enrollment-program-enroll-ios#get-an-apple-automated-device-enrollment-token
02:30 - Create an Apple enrollment profile
              https://docs.microsoft.com/mem/intune/enrollment/device-enrollment-program-enroll-ios#create-an-apple-enrollment-profile
05:18 - Setup Assistant customization
10:17 - iPhone demo
18:45 - Wrapping up

Visit our websites and social media for more or to get in touch with us

Steve Hosking - Microsoft EM+S MVP
https://www.twitter.com/OnPremCloudGuy
http://steven.hosking.com.au/
https://mvp.microsoft.com/en-us/PublicProfile/5002537?fullName=Steven%20Hosking
https://github.com/onpremcloudguy

Adam Gross
https://www.twitter.com/AdamGrossTX
https://www.asquaredozen.com
https://mvp.microsoft.com/en-us/PublicProfile/5003519?fullName=Adam%20Gross
https://github.com/AdamGrossTX

Ben Reader
https://twitter.com/powers_hell
https://www.powers-hell.com/
https://github.com/tabs-not-spaces",https://i.ytimg.com/vi_webp/H55vcG_tzYc/maxresdefault.webp,18 - 640x360 (360p),35783498
Intune Training,http://www.youtube.com/channel/UCfmMlhX5TW8cicxHw6ExYVA,S01E14 - Windows AutoPilot White Glove - (I.T),https://www.youtube.com/watch?v=_ddsZQdbMx4,13388,106,14,4.5333333,2169,20191008,"['Azure', 'Microsoft Endpoint Management', 'Window', 'Intune', 'MSIntune', 'AAD', 'AutoPilot', 'MEM', 'MEMIntune', 'Training', 'White Glove', 'WhiteGlove', 'Windows 10', 'Microsoft']",['People & Blogs'],"00:00 - Intro
01:43 - Windows Autopilot for white glove deployment
              https://docs.microsoft.com/windows/deployment/windows-autopilot/white-glove
04:26 - Starting the White Glove process
06:01 - White Glove discussion
20:15 - Reseal device
24:40 - White Glove OOBE
26:20 - Sign-in
29:59 - Windows desktop
32:05 - Allow White Glove OOBE in Windows Autopilot deployment profile
34:47 - Wrapping up

Visit our websites and social media for more or to get in touch with us

Steve Hosking - Microsoft EM+S MVP
https://www.twitter.com/OnPremCloudGuy
http://steven.hosking.com.au/
https://mvp.microsoft.com/en-us/PublicProfile/5002537?fullName=Steven%20Hosking
https://github.com/onpremcloudguy

Adam Gross
https://www.twitter.com/AdamGrossTX
https://www.asquaredozen.com
https://mvp.microsoft.com/en-us/PublicProfile/5003519?fullName=Adam%20Gross
https://github.com/AdamGrossTX

Ben Reader
https://twitter.com/powers_hell
https://www.powers-hell.com/
https://github.com/tabs-not-spaces Visit our websites and social media for more or to get in touch with us",https://i.ytimg.com/vi_webp/_ddsZQdbMx4/maxresdefault.webp,18 - 640x360 (360p),59373676
Intune Training,http://www.youtube.com/channel/UCfmMlhX5TW8cicxHw6ExYVA,S01E13 - Enable Remote Control for Microsoft Intune devices using TeamViewer - (I.T),https://www.youtube.com/watch?v=u1vLxclnxsI,14790,88,5,4.7849464,1692,20191001,"['Training', 'MEMIntune', 'Intune', 'Remote Control', 'Support', 'MSIntune', 'Microsoft Endpoint Management', 'Azure', 'TeamViewer', 'MEM', 'SysAdmin', 'Microsoft', 'AAD']",['People & Blogs'],"00:00 - Intro
01:16 - Use TeamViewer to remotely administer Intune devices
             https://docs.microsoft.com/mem/intune/remote-actions/teamviewer-support
05:56 - TeamViewer Host Installer
10:38 - Initiate New Remote Assistance Session
15:00 - User Account Control
18:39 - Support scenarios
25:22 - Wrapping up

Visit our websites and social media for more or to get in touch with us

Steve Hosking - Microsoft EM+S MVP
https://www.twitter.com/OnPremCloudGuy
http://steven.hosking.com.au/
https://mvp.microsoft.com/en-us/PublicProfile/5002537?fullName=Steven%20Hosking
https://github.com/onpremcloudguy

Adam Gross
https://www.twitter.com/AdamGrossTX
https://www.asquaredozen.com
https://mvp.microsoft.com/en-us/PublicProfile/5003519?fullName=Adam%20Gross
https://github.com/AdamGrossTX

Ben Reader
https://twitter.com/powers_hell
https://www.powers-hell.com/
https://github.com/tabs-not-spaces Visit our websites and social media for more or to get in touch with us",https://i.ytimg.com/vi_webp/u1vLxclnxsI/maxresdefault.webp,18 - 640x360 (360p),52307749
Intune Training,http://www.youtube.com/channel/UCfmMlhX5TW8cicxHw6ExYVA,S01E12 - How to Deploy PowerShell Scripts using Microsoft Intune - (I.T),https://www.youtube.com/watch?v=ls99C2OLbjk,12526,124,1,4.9679999,1311,20190923,"['Intune Management Extension', 'AAD', 'Azure', 'Microsoft Endpoint Management', 'Scripts', 'MEM', 'MEMIntune', 'MSIntune', 'Microsoft', 'Training', 'Intune', 'PowerShell', 'Demo']",['People & Blogs'],"00:00 - Intro
00:53 - Use PowerShell scripts on Windows 10 devices in Intune
             https://docs.microsoft.com/mem/intune/apps/intune-management-extension
06:07 - Create a script policy and assign it
             https://docs.microsoft.com/mem/intune/apps/intune-management-extension#create-a-script-policy-and-assign-it
12:05 - Common issues and resolutions
              https://docs.microsoft.com/mem/intune/apps/intune-management-extension#common-issues-and-resolutions
18:50 - Discussion
20:38 - Wrapping up

Visit our websites and social media for more or to get in touch with us

Steve Hosking - Microsoft EM+S MVP
https://www.twitter.com/OnPremCloudGuy
http://steven.hosking.com.au/
https://mvp.microsoft.com/en-us/PublicProfile/5002537?fullName=Steven%20Hosking
https://github.com/onpremcloudguy

Adam Gross
https://www.twitter.com/AdamGrossTX
https://www.asquaredozen.com
https://mvp.microsoft.com/en-us/PublicProfile/5003519?fullName=Adam%20Gross
https://github.com/AdamGrossTX

Ben Reader
https://twitter.com/powers_hell
https://www.powers-hell.com/
https://github.com/tabs-not-spaces Visit our websites and social media for more or to get in touch with us",https://i.ytimg.com/vi_webp/ls99C2OLbjk/maxresdefault.webp,18 - 640x360 (360p),40716833
Intune Training,http://www.youtube.com/channel/UCfmMlhX5TW8cicxHw6ExYVA,S01E11 - Intune Client Troubleshooting Basics - (I.T),https://www.youtube.com/watch?v=hozy4KbjcAw,8697,81,0,5.0,1632,20190916,"['Training', 'AAD', 'MEM', 'MSIntune', 'Troubleshooting', 'Intune', 'MEMIntune', 'Azure', 'Microsoft Endpoint Management', 'Microsoft']",['People & Blogs'],"00:00 - Intro
03:05 - See device details in Intune
              https://docs.microsoft.com/mem/intune/remote-actions/device-inventory
04:40 - Troubleshoot device actions in Intune
             https://docs.microsoft.com/mem/intune/remote-actions/troubleshoot-device-actions
07:17 - Use TeamViewer to remotely administer Intune devices
             https://docs.microsoft.com/mem/intune/remote-actions/teamviewer-support
15:03 - Troubleshoot app installation issues
              https://docs.microsoft.com/mem/intune/apps/troubleshoot-app-install
16:07 - Troubleshooting Win32 App Installs in Intune
              https://www.asquaredozen.com/2019/08/21/troubleshooting-win32-app-installs-in-intune/
16:53 - Use the troubleshooting portal to help users at your company
             https://docs.microsoft.com/mem/intune/fundamentals/help-desk-operators
18:15 - Use the Intune Tenant Status page
             https://docs.microsoft.com/mem/intune/fundamentals/tenant-status
18:50 - What's new in Microsoft Intune
             https://docs.microsoft.com/mem/intune/fundamentals/whats-new
20:12 - Troubleshooting discussion
26:22 - Wrapping up

Visit our websites and social media for more or to get in touch with us

Steve Hosking - Microsoft EM+S MVP
https://www.twitter.com/OnPremCloudGuy
http://steven.hosking.com.au/
https://mvp.microsoft.com/en-us/PublicProfile/5002537?fullName=Steven%20Hosking
https://github.com/onpremcloudguy

Adam Gross
https://www.twitter.com/AdamGrossTX
https://www.asquaredozen.com
https://mvp.microsoft.com/en-us/PublicProfile/5003519?fullName=Adam%20Gross
https://github.com/AdamGrossTX

Ben Reader
https://twitter.com/powers_hell
https://www.powers-hell.com/
https://github.com/tabs-not-spaces Visit our websites and social media for more or to get in touch with us",https://i.ytimg.com/vi_webp/hozy4KbjcAw/maxresdefault.webp,18 - 640x360 (360p),47472984
Intune Training,http://www.youtube.com/channel/UCfmMlhX5TW8cicxHw6ExYVA,S01E10 - Configuring the Google Play Store Connector in Microsoft Intune - (I.T),https://www.youtube.com/watch?v=Os5VC5hWmDQ,6438,47,1,4.9166665,624,20190909,"['MSIntune', 'Google Play', 'Google', 'Azure', 'Microsoft Endpoint Management', 'Training', 'Intune', 'Microsoft', 'MEMIntune', 'Android', 'AAD', 'MEM']",['People & Blogs'],"00:00 - Intro
01:06 - Connect your Intune account to your Managed Google Play account
              https://docs.microsoft.com/mem/intune/enrollment/connect-intune-android-enterprise
03:58 - Android enrolment scenarios
             https://docs.microsoft.com/mem/intune/enrollment/android-enroll
06:48 - Set enrollment restrictions
              https://docs.microsoft.com/mem/intune/enrollment/enrollment-restrictions-set
09:48 - Wrapping up

Visit our websites and social media for more or to get in touch with us

Steve Hosking - Microsoft EM+S MVP
https://www.twitter.com/OnPremCloudGuy
http://steven.hosking.com.au/
https://mvp.microsoft.com/en-us/PublicProfile/5002537?fullName=Steven%20Hosking
https://github.com/onpremcloudguy

Adam Gross
https://www.twitter.com/AdamGrossTX
https://www.asquaredozen.com
https://mvp.microsoft.com/en-us/PublicProfile/5003519?fullName=Adam%20Gross
https://github.com/AdamGrossTX

Ben Reader
https://twitter.com/powers_hell
https://www.powers-hell.com/
https://github.com/tabs-not-spaces Visit our websites and social media for more or to get in touch with us",https://i.ytimg.com/vi_webp/Os5VC5hWmDQ/maxresdefault.webp,18 - 640x360 (360p),17054234
Intune Training,http://www.youtube.com/channel/UCfmMlhX5TW8cicxHw6ExYVA,S01E09 - Configuring Apple Push Notification Certificates in Microsoft Intune - (I.T),https://www.youtube.com/watch?v=EVbPb9Mu9Og,8367,92,1,4.9569893,545,20190904,"['mobile', 'MEM', 'iOS', 'MEMIntune', 'Push Notification', 'AAD', 'Training', 'Apple', 'Certificate', 'MSIntune', 'Azure', 'Microsoft', 'Microsoft Endpoint Management', 'Intune']",['People & Blogs'],"00:00 - Intro
01:33 - Get an Apple MDM push certificate
              https://docs.microsoft.com/mem/intune/enrollment/apple-mdm-push-certificate-get
02:51 - Apple Push Certificates Portal
05:02 - Intune and the APNs certificate: FAQ and common issues
             https://techcommunity.microsoft.com/t5/intune-customer-success/intune-and-the-apns-certificate-faq-and-common-issues/ba-p/280121
07:16 - Wrapping up

Visit our websites and social media for more or to get in touch with us

Steve Hosking - Microsoft EM+S MVP
https://www.twitter.com/OnPremCloudGuy
http://steven.hosking.com.au/
https://mvp.microsoft.com/en-us/PublicProfile/5002537?fullName=Steven%20Hosking
https://github.com/onpremcloudguy

Adam Gross
https://www.twitter.com/AdamGrossTX
https://www.asquaredozen.com
https://mvp.microsoft.com/en-us/PublicProfile/5003519?fullName=Adam%20Gross
https://github.com/AdamGrossTX

Ben Reader
https://twitter.com/powers_hell
https://www.powers-hell.com/
https://github.com/tabs-not-spaces Visit our websites and social media for more or to get in touch with us",https://i.ytimg.com/vi_webp/EVbPb9Mu9Og/maxresdefault.webp,18 - 640x360 (360p),15159262
Intune Training,http://www.youtube.com/channel/UCfmMlhX5TW8cicxHw6ExYVA,S01E08 - Configuring Conditional Access in Microsoft Intune - (I.T),https://www.youtube.com/watch?v=yI3PDQHaAp8,14698,146,5,4.8675499,2906,20190827,"['MEMIntune', 'MSIntune', 'Microsoft Endpoint Management', 'Microsoft', 'Training', 'Azure', 'AAD', 'Conditional Access', 'Intune', 'MEM', 'Security']",['People & Blogs'],"00:00 - Intro
01:14 - Conditional Access discussion
             https://docs.microsoft.com/en-us/azure/active-directory/conditional-access/overview
             What are common ways to use Conditional Access with Intune?
             https://docs.microsoft.com/mem/intune/protect/conditional-access-intune-common-ways-use
06:55 - Baseline policies (Deprecated)
10:05 - Create a device-based Conditional Access policy
              https://docs.microsoft.com/mem/intune/protect/create-conditional-access-intune
11:54 - App-based Conditional Access with Intune
             https://docs.microsoft.com/mem/intune/protect/app-based-conditional-access-intune
20:32 - Planning Conditional Access discussion
28:42 - What is the What If tool in Azure Active Directory Conditional Access?
             https://docs.microsoft.com/azure/active-directory/conditional-access/what-if-tool
33:38 - Using the location condition in a Conditional Access policy
             https://docs.microsoft.com/en-us/azure/active-directory/conditional-access/location-condition
35:01 - Terms and conditions for user access
              https://docs.microsoft.com/mem/intune/enrollment/terms-and-conditions-create
39:15 - Always On VPN deployment for Windows Server and Windows 10
              https://docs.microsoft.com/windows-server/remote/remote-access/vpn/always-on-vpn/deploy/always-on-vpn-deploy
46:30 - Manage emergency access accounts in Azure AD
             https://docs.microsoft.com/azure/active-directory/users-groups-roles/directory-emergency-access
47:33 - Wrapping up


Visit our websites and social media for more or to get in touch with us

Steve Hosking - Microsoft EM+S MVP
https://www.twitter.com/OnPremCloudGuy
http://steven.hosking.com.au/
https://mvp.microsoft.com/en-us/PublicProfile/5002537?fullName=Steven%20Hosking
https://github.com/onpremcloudguy

Adam Gross
https://www.twitter.com/AdamGrossTX
https://www.asquaredozen.com
https://mvp.microsoft.com/en-us/PublicProfile/5003519?fullName=Adam%20Gross
https://github.com/AdamGrossTX

Ben Reader
https://twitter.com/powers_hell
https://www.powers-hell.com/
https://github.com/tabs-not-spaces Visit our websites and social media for more or to get in touch with us",https://i.ytimg.com/vi_webp/yI3PDQHaAp8/maxresdefault.webp,18 - 640x360 (360p),94937735
